ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2024-08-22T19:56:10.228016888Z,2024-08-22T19:56:10.227844548Z,1,2,2639,T,A,0,38.360000000,4,0,172340,608225179,38.360000000,38.370000000,104,205,2,4,CAKE
2024-08-22T19:56:10.228016888Z,2024-08-22T19:56:10.227844548Z,1,2,2639,T,A,0,38.360000000,100,130,172340,608225180,38.360000000,38.370000000,100,205,1,4,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,100,0,172670,609083679,38.350000000,38.370000000,644,1005,6,6,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,138,0,172670,609083680,38.350000000,38.370000000,544,1005,5,6,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,5,0,172670,609083681,38.350000000,38.370000000,406,1005,4,6,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,15,0,172670,609083682,38.350000000,38.370000000,401,1005,3,6,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,300,0,172670,609083683,38.350000000,38.370000000,386,1005,2,6,CAKE
2024-08-22T19:56:26.656849506Z,2024-08-22T19:56:26.656676836Z,1,2,2639,T,A,0,38.350000000,86,128,172670,609083684,38.350000000,38.370000000,86,1005,1,6,CAKE
2024-08-22T19:56:26.657347235Z,2024-08-22T19:56:26.657179963Z,1,2,2639,T,A,0,38.350000000,300,130,167272,609083718,38.350000000,38.360000000,300,253,1,4,CAKE
2024-08-22T19:56:46.731616584Z,2024-08-22T19:56:46.731450230Z,1,2,2639,T,N,0,38.350000000,8,130,166354,610107056,38.350000000,38.360000000,7,110,1,2,CAKE
2024-08-22T19:56:46.731742382Z,2024-08-22T19:56:46.731575883Z,1,2,2639,T,A,0,38.350000000,200,130,166499,610107060,38.350000000,38.360000000,400,110,1,2,CAKE
2024-08-22T19:56:46.731768375Z,2024-08-22T19:56:46.731601958Z,1,2,2639,T,A,0,38.350000000,200,130,166417,610107067,38.350000000,38.360000000,200,111,1,3,CAKE
2024-08-22T19:56:46.731959349Z,2024-08-22T19:56:46.731787180Z,1,2,2639,T,A,0,38.340000000,100,0,172169,610107097,38.340000000,38.350000000,267,39,5,3,CAKE
2024-08-22T19:56:46.731959349Z,2024-08-22T19:56:46.731787180Z,1,2,2639,T,A,0,38.340000000,1,0,172169,610107098,38.340000000,38.350000000,167,39,4,3,CAKE
2024-08-22T19:56:46.731959349Z,2024-08-22T19:56:46.731787180Z,1,2,2639,T,A,0,38.340000000,5,0,172169,610107099,38.340000000,38.350000000,166,39,3,3,CAKE
2024-08-22T19:56:46.731959349Z,2024-08-22T19:56:46.731787180Z,1,2,2639,T,A,0,38.340000000,10,0,172169,610107100,38.340000000,38.350000000,161,39,2,3,CAKE
2024-08-22T19:56:46.731959349Z,2024-08-22T19:56:46.731787180Z,1,2,2639,T,A,0,38.340000000,151,130,172169,610107101,38.340000000,38.350000000,151,39,1,3,CAKE
2024-08-22T19:56:46.731977976Z,2024-08-22T19:56:46.731807829Z,1,2,2639,T,B,0,38.350000000,20,0,170147,610107103,38.330000000,38.350000000,507,39,7,3,CAKE
2024-08-22T19:56:46.731977976Z,2024-08-22T19:56:46.731807829Z,1,2,2639,T,B,0,38.350000000,16,0,170147,610107104,38.330000000,38.350000000,507,19,7,2,CAKE
2024-08-22T19:56:46.731977976Z,2024-08-22T19:56:46.731807829Z,1,2,2639,T,B,0,38.350000000,3,0,170147,610107105,38.330000000,38.350000000,507,3,7,1,CAKE
2024-08-22T19:56:46.731977976Z,2024-08-22T19:56:46.731807829Z,1,2,2639,T,N,0,38.350000000,71,130,170147,610107106,38.330000000,38.360000000,507,311,7,4,CAKE
2024-08-22T19:56:46.732037940Z,2024-08-22T19:56:46.731871397Z,1,2,2639,T,A,0,38.340000000,100,130,166543,610107114,38.340000000,38.350000000,100,300,1,2,CAKE
2024-08-22T19:56:46.732360049Z,2024-08-22T19:56:46.732193055Z,1,2,2639,T,A,0,38.340000000,155,0,166994,610107145,38.340000000,38.350000000,310,441,2,8,CAKE
2024-08-22T19:56:46.732360049Z,2024-08-22T19:56:46.732193055Z,1,2,2639,T,A,0,38.340000000,155,130,166994,610107146,38.340000000,38.350000000,155,441,1,8,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,100,0,172644,610107181,38.330000000,38.340000000,420,249,7,3,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,100,0,172644,610107182,38.330000000,38.340000000,320,249,6,3,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,2,0,172644,610107183,38.330000000,38.340000000,220,249,5,3,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,100,0,172644,610107184,38.330000000,38.340000000,218,249,4,3,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,100,0,172644,610107185,38.330000000,38.340000000,118,249,3,3,CAKE
2024-08-22T19:56:46.732626663Z,2024-08-22T19:56:46.732454019Z,1,2,2639,T,A,0,38.330000000,5,130,172644,610107186,38.330000000,38.340000000,18,249,2,3,CAKE
2024-08-22T19:56:46.732664075Z,2024-08-22T19:56:46.732497499Z,1,2,2639,T,A,0,38.330000000,13,130,166576,610107189,38.330000000,38.340000000,13,49,1,2,CAKE
2024-08-22T19:56:47.104440542Z,2024-08-22T19:56:47.104273734Z,1,2,2639,T,A,0,38.320000000,7,130,166808,610130425,38.320000000,38.330000000,7,257,1,5,CAKE
2024-08-22T19:56:49.732327859Z,2024-08-22T19:56:49.732161529Z,1,2,2639,T,N,0,38.310000000,100,130,166330,610255386,38.300000000,38.320000000,201,352,6,3,CAKE
2024-08-22T19:56:49.769619213Z,2024-08-22T19:56:49.769452049Z,1,2,2639,T,B,0,38.320000000,1,0,167164,610258593,38.300000000,38.320000000,213,352,7,3,CAKE
2024-08-22T19:56:49.769619213Z,2024-08-22T19:56:49.769452049Z,1,2,2639,T,B,0,38.320000000,1,130,167164,610258594,38.300000000,38.320000000,213,351,7,2,CAKE
2024-08-22T19:56:53.734637216Z,2024-08-22T19:56:53.734468647Z,1,2,2639,T,B,0,38.320000000,50,0,168569,610457913,38.300000000,38.320000000,90,1750,4,3,CAKE
2024-08-22T19:56:53.734637216Z,2024-08-22T19:56:53.734468647Z,1,2,2639,T,B,0,38.320000000,300,0,168569,610457914,38.300000000,38.320000000,90,1700,4,2,CAKE
2024-08-22T19:56:53.734637216Z,2024-08-22T19:56:53.734468647Z,1,2,2639,T,B,0,38.320000000,950,130,168569,610457915,38.300000000,38.320000000,90,1400,4,1,CAKE
2024-08-22T19:56:53.734742017Z,2024-08-22T19:56:53.734574194Z,1,2,2639,T,A,0,38.310000000,14,128,167823,610457919,38.310000000,38.320000000,14,750,1,2,CAKE
2024-08-22T19:56:53.986881495Z,2024-08-22T19:56:53.986711774Z,1,2,2639,T,A,0,38.300000000,54,0,169721,610466597,38.300000000,38.320000000,70,840,2,5,CAKE
2024-08-22T19:56:53.986881495Z,2024-08-22T19:56:53.986711774Z,1,2,2639,T,A,0,38.300000000,16,128,169721,610466598,38.300000000,38.320000000,16,840,1,5,CAKE
2024-08-22T19:56:53.987018680Z,2024-08-22T19:56:53.986852584Z,1,2,2639,T,A,0,38.300000000,100,130,166096,610466619,38.300000000,38.310000000,100,253,1,4,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,400,0,176321,610604787,38.300000000,38.310000000,558,621,6,9,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,54,0,176321,610604788,38.300000000,38.310000000,158,621,5,9,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,100,0,176321,610604789,38.300000000,38.310000000,104,621,4,9,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,2,0,176321,610604790,38.300000000,38.310000000,4,621,3,9,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,1,0,176321,610604791,38.300000000,38.310000000,2,621,2,9,CAKE
2024-08-22T19:56:56.423464215Z,2024-08-22T19:56:56.423287894Z,1,2,2639,T,A,0,38.300000000,1,130,176321,610604792,38.300000000,38.310000000,1,621,1,9,CAKE
2024-08-22T19:56:56.787607893Z,2024-08-22T19:56:56.787441032Z,1,2,2639,T,A,0,38.290000000,11,130,166861,610617338,38.290000000,38.300000000,11,296,1,5,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,38,0,171948,611138320,38.270000000,38.280000000,401,111,4,7,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,12,0,171948,611138321,38.270000000,38.280000000,401,73,4,6,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,8,0,171948,611138322,38.270000000,38.280000000,401,61,4,5,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,36,0,171948,611138323,38.270000000,38.280000000,401,53,4,4,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,9,0,171948,611138324,38.270000000,38.280000000,401,17,4,3,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,5,0,171948,611138325,38.270000000,38.280000000,401,8,4,2,CAKE
2024-08-22T19:57:05.493111444Z,2024-08-22T19:57:05.492939496Z,1,2,2639,T,B,0,38.280000000,3,130,171948,611138326,38.270000000,38.280000000,401,3,4,1,CAKE
2024-08-22T19:57:20.300033738Z,2024-08-22T19:57:20.299867202Z,1,2,2639,T,B,0,38.290000000,39,130,166536,612141024,38.280000000,38.290000000,1052,1326,6,20,CAKE
2024-08-22T19:57:20.301616652Z,2024-08-22T19:57:20.301435946Z,1,2,2639,T,B,0,38.290000000,105,128,180706,612142263,38.280000000,38.290000000,1053,1287,7,20,CAKE
2024-08-22T19:57:20.373658281Z,2024-08-22T19:57:20.373490963Z,1,2,2639,T,N,0,38.285000000,100,130,167318,612153215,38.280000000,38.290000000,1052,1146,6,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,300,0,173155,612253758,38.280000000,38.290000000,1052,1146,6,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,700,0,173155,612253759,38.280000000,38.290000000,752,1146,5,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,10,0,173155,612253760,38.280000000,38.290000000,52,1146,4,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,3,0,173155,612253761,38.280000000,38.290000000,42,1146,3,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,11,0,173155,612253762,38.280000000,38.290000000,39,1146,2,19,CAKE
2024-08-22T19:57:21.340757463Z,2024-08-22T19:57:21.340584308Z,1,2,2639,T,A,0,38.280000000,28,130,173155,612253763,38.280000000,38.290000000,28,1146,1,19,CAKE
2024-08-22T19:57:22.945530150Z,2024-08-22T19:57:22.945361486Z,1,2,2639,T,B,0,38.280000000,2,0,168664,612356977,38.270000000,38.280000000,405,427,3,6,CAKE
2024-08-22T19:57:22.945530150Z,2024-08-22T19:57:22.945361486Z,1,2,2639,T,B,0,38.280000000,1,0,168664,612356978,38.270000000,38.280000000,405,425,3,5,CAKE
2024-08-22T19:57:22.945530150Z,2024-08-22T19:57:22.945361486Z,1,2,2639,T,B,0,38.280000000,163,130,168664,612356979,38.270000000,38.280000000,405,424,3,4,CAKE
2024-08-22T19:57:22.945560124Z,2024-08-22T19:57:22.945393886Z,1,2,2639,T,B,0,38.280000000,100,130,166238,612356984,38.270000000,38.280000000,406,261,4,4,CAKE
2024-08-22T19:57:22.945597309Z,2024-08-22T19:57:22.945430816Z,1,2,2639,T,B,0,38.280000000,100,130,166493,612356988,38.270000000,38.280000000,606,161,5,4,CAKE
2024-08-22T19:57:22.945616302Z,2024-08-22T19:57:22.945447279Z,1,2,2639,T,B,0,38.280000000,37,0,169023,612356989,38.270000000,38.280000000,606,61,5,4,CAKE
2024-08-22T19:57:22.945616302Z,2024-08-22T19:57:22.945447279Z,1,2,2639,T,B,0,38.280000000,14,0,169023,612356990,38.270000000,38.280000000,606,24,5,3,CAKE
2024-08-22T19:57:22.945616302Z,2024-08-22T19:57:22.945447279Z,1,2,2639,T,B,0,38.280000000,6,0,169023,612356991,38.270000000,38.280000000,606,10,5,2,CAKE
2024-08-22T19:57:22.945616302Z,2024-08-22T19:57:22.945447279Z,1,2,2639,T,B,0,38.280000000,4,130,169023,612356992,38.270000000,38.280000000,606,4,5,1,CAKE
2024-08-22T19:57:30.523249630Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,39,0,169226,612874039,38.280000000,38.290000000,1087,845,6,18,CAKE
2024-08-22T19:57:30.523249630Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,10,0,169226,612874040,38.280000000,38.290000000,1087,806,6,17,CAKE
2024-08-22T19:57:30.523249630Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,200,130,169226,612874041,38.280000000,38.290000000,1087,796,6,16,CAKE
2024-08-22T19:57:30.523253565Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,1,0,173161,612874042,38.280000000,38.290000000,1087,596,6,15,CAKE
2024-08-22T19:57:30.523253565Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,39,0,173161,612874043,38.280000000,38.290000000,1087,595,6,14,CAKE
2024-08-22T19:57:30.523253565Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,3,0,173161,612874044,38.280000000,38.290000000,1087,556,6,13,CAKE
2024-08-22T19:57:30.523253565Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,100,0,173161,612874045,38.280000000,38.290000000,1087,553,6,12,CAKE
2024-08-22T19:57:30.523253565Z,2024-08-22T19:57:30.523080404Z,1,2,2639,T,B,0,38.290000000,6,130,173161,612874046,38.280000000,38.290000000,1087,453,6,11,CAKE
2024-08-22T19:57:30.523533587Z,2024-08-22T19:57:30.523365348Z,1,2,2639,T,B,0,38.290000000,8,130,168239,612874070,38.280000000,38.290000000,1087,547,6,12,CAKE
2024-08-22T19:57:30.525609900Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,86,0,168890,612874154,38.280000000,38.290000000,1087,485,6,11,CAKE
2024-08-22T19:57:30.525609900Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,4,0,168890,612874155,38.280000000,38.290000000,1087,399,6,10,CAKE
2024-08-22T19:57:30.525609900Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,3,130,168890,612874156,38.280000000,38.290000000,1087,395,6,9,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,1,0,175813,612874157,38.280000000,38.290000000,1087,392,6,8,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,9,0,175813,612874158,38.280000000,38.290000000,1087,391,6,7,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,200,0,175813,612874159,38.280000000,38.290000000,1087,382,6,6,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,39,0,175813,612874160,38.280000000,38.290000000,1087,182,6,5,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,36,0,175813,612874161,38.280000000,38.290000000,1087,143,6,4,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,3,0,175813,612874162,38.280000000,38.290000000,1087,107,6,3,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,4,0,175813,612874163,38.280000000,38.290000000,1087,104,6,2,CAKE
2024-08-22T19:57:30.525616823Z,2024-08-22T19:57:30.525441010Z,1,2,2639,T,B,0,38.290000000,100,130,175813,612874164,38.280000000,38.290000000,1087,100,6,1,CAKE
2024-08-22T19:57:30.525668105Z,2024-08-22T19:57:30.525499737Z,1,2,2639,T,N,0,38.290000000,75,130,168368,612874168,38.290000000,38.300000000,200,448,1,7,CAKE
2024-08-22T19:57:30.525680178Z,2024-08-22T19:57:30.525511699Z,1,2,2639,T,N,0,38.290000000,17,0,168479,612874170,38.290000000,38.300000000,200,448,1,7,CAKE
2024-08-22T19:57:30.525694377Z,2024-08-22T19:57:30.525526635Z,1,2,2639,T,N,0,38.290000000,308,128,167742,612874172,38.290000000,38.300000000,200,448,1,7,CAKE
2024-08-22T19:57:50.434344018Z,2024-08-22T19:57:50.434177176Z,1,2,2639,T,A,0,38.290000000,10,130,166842,613911611,38.290000000,38.300000000,1190,928,9,20,CAKE
2024-08-22T19:57:50.660792954Z,2024-08-22T19:57:50.660622022Z,1,2,2639,T,B,0,38.300000000,38,0,170932,613918652,38.290000000,38.300000000,1194,928,11,20,CAKE
2024-08-22T19:57:50.660792954Z,2024-08-22T19:57:50.660622022Z,1,2,2639,T,B,0,38.300000000,5,0,170932,613918653,38.290000000,38.300000000,1194,890,11,19,CAKE
2024-08-22T19:57:50.660792954Z,2024-08-22T19:57:50.660622022Z,1,2,2639,T,B,0,38.300000000,5,0,170932,613918654,38.290000000,38.300000000,1194,885,11,18,CAKE
2024-08-22T19:57:50.660792954Z,2024-08-22T19:57:50.660622022Z,1,2,2639,T,B,0,38.300000000,100,0,170932,613918655,38.290000000,38.300000000,1194,880,11,17,CAKE
2024-08-22T19:57:50.660792954Z,2024-08-22T19:57:50.660622022Z,1,2,2639,T,B,0,38.300000000,68,130,170932,613918656,38.290000000,38.300000000,1194,780,11,16,CAKE
2024-08-22T19:57:50.660989011Z,2024-08-22T19:57:50.660816574Z,1,2,2639,T,B,0,38.300000000,32,0,172437,613918674,38.290000000,38.300000000,1291,712,12,16,CAKE
2024-08-22T19:57:50.660989011Z,2024-08-22T19:57:50.660816574Z,1,2,2639,T,B,0,38.300000000,100,0,172437,613918675,38.290000000,38.300000000,1291,680,12,15,CAKE
2024-08-22T19:57:50.660989011Z,2024-08-22T19:57:50.660816574Z,1,2,2639,T,B,0,38.300000000,100,0,172437,613918676,38.290000000,38.300000000,1291,580,12,14,CAKE
2024-08-22T19:57:50.660989011Z,2024-08-22T19:57:50.660816574Z,1,2,2639,T,B,0,38.300000000,2,0,172437,613918677,38.290000000,38.300000000,1291,480,12,13,CAKE
2024-08-22T19:57:50.660989011Z,2024-08-22T19:57:50.660816574Z,1,2,2639,T,B,0,38.300000000,1,0,172437,613918678,38.290000000,38.300000000,1291,478,12,12,CAKE
2024-08-22T19:57:50.661209491Z,2024-08-22T19:57:50.661042641Z,1,2,2639,T,B,0,38.300000000,2,130,166850,613918685,38.290000000,38.300000000,1191,577,11,13,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,176040,614468831,38.290000000,38.300000000,1966,702,20,20,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,5,0,176040,614468832,38.290000000,38.300000000,1966,699,20,19,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,4,0,176040,614468833,38.290000000,38.300000000,1966,694,20,18,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,176040,614468834,38.290000000,38.300000000,1966,690,20,17,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,176040,614468835,38.290000000,38.300000000,1966,687,20,16,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,200,0,176040,614468836,38.290000000,38.300000000,1966,684,20,15,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,176040,614468837,38.290000000,38.300000000,1966,484,20,14,CAKE
2024-08-22T19:58:00.210727443Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,100,130,176040,614468838,38.290000000,38.300000000,1966,481,20,13,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,100,0,185603,614468839,38.290000000,38.300000000,1966,381,20,12,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,1,0,185603,614468840,38.290000000,38.300000000,1966,281,20,11,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,2,0,185603,614468841,38.290000000,38.300000000,1966,280,20,10,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,100,0,185603,614468842,38.290000000,38.300000000,1966,278,20,9,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,100,0,185603,614468843,38.290000000,38.300000000,1966,178,20,8,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,185603,614468844,38.290000000,38.300000000,1966,78,20,7,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,4,0,185603,614468845,38.290000000,38.300000000,1966,75,20,6,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,3,0,185603,614468846,38.290000000,38.300000000,1966,71,20,5,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,62,0,185603,614468847,38.290000000,38.300000000,1966,68,20,4,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,4,0,185603,614468848,38.290000000,38.300000000,1966,6,20,3,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,1,0,185603,614468849,38.290000000,38.300000000,1966,2,20,2,CAKE
2024-08-22T19:58:00.210737006Z,2024-08-22T19:58:00.210551403Z,1,2,2639,T,B,0,38.300000000,1,128,185603,614468850,38.290000000,38.300000000,1966,1,20,1,CAKE
2024-08-22T19:58:00.210750749Z,2024-08-22T19:58:00.210577020Z,1,2,2639,T,B,0,38.300000000,200,0,173729,614468854,38.290000000,38.300000000,1966,300,20,2,CAKE
2024-08-22T19:58:00.210750749Z,2024-08-22T19:58:00.210577020Z,1,2,2639,T,B,0,38.300000000,100,0,173729,614468855,38.290000000,38.300000000,1966,100,20,1,CAKE
2024-08-22T19:58:00.210750749Z,2024-08-22T19:58:00.210577020Z,1,2,2639,T,N,0,38.300000000,100,0,173729,614468856,38.290000000,38.310000000,1966,290,20,5,CAKE
2024-08-22T19:58:00.210750749Z,2024-08-22T19:58:00.210577020Z,1,2,2639,T,N,0,38.300000000,65,128,173729,614468857,38.290000000,38.310000000,1966,290,20,5,CAKE
2024-08-22T19:58:00.210761417Z,2024-08-22T19:58:00.210589771Z,1,2,2639,T,N,0,38.300000000,1,0,171646,614468865,38.290000000,38.310000000,2066,290,21,5,CAKE
2024-08-22T19:58:00.210768377Z,2024-08-22T19:58:00.210599746Z,1,2,2639,T,N,0,38.300000000,100,0,168631,614468871,38.300000000,38.310000000,100,324,1,6,CAKE
2024-08-22T19:58:00.934023751Z,2024-08-22T19:58:00.933853513Z,1,2,2639,T,B,0,38.310000000,10,0,170238,614521600,38.300000000,38.310000000,800,283,3,5,CAKE
2024-08-22T19:58:00.934023751Z,2024-08-22T19:58:00.933853513Z,1,2,2639,T,B,0,38.310000000,39,0,170238,614521601,38.300000000,38.310000000,800,273,3,4,CAKE
2024-08-22T19:58:00.934023751Z,2024-08-22T19:58:00.933853513Z,1,2,2639,T,B,0,38.310000000,100,0,170238,614521602,38.300000000,38.310000000,800,234,3,3,CAKE
2024-08-22T19:58:00.934023751Z,2024-08-22T19:58:00.933853513Z,1,2,2639,T,B,0,38.310000000,32,130,170238,614521603,38.300000000,38.310000000,800,134,3,2,CAKE
2024-08-22T19:58:00.934258163Z,2024-08-22T19:58:00.934091215Z,1,2,2639,T,B,0,38.310000000,41,130,166948,614521633,38.300000000,38.310000000,912,202,7,3,CAKE
2024-08-22T19:58:04.343475634Z,2024-08-22T19:58:04.343305662Z,1,2,2639,T,B,0,38.310000000,27,0,169972,614800694,38.300000000,38.310000000,1089,429,10,4,CAKE
2024-08-22T19:58:04.343475634Z,2024-08-22T19:58:04.343305662Z,1,2,2639,T,B,0,38.310000000,59,130,169972,614800695,38.300000000,38.310000000,1089,402,10,3,CAKE
2024-08-22T19:58:06.164149990Z,2024-08-22T19:58:06.163981175Z,1,2,2639,T,N,0,38.305000000,10,0,168815,614922232,38.300000000,38.310000000,1102,410,12,5,CAKE
2024-08-22T19:58:06.164149990Z,2024-08-22T19:58:06.163981175Z,1,2,2639,T,N,0,38.305000000,56,130,168815,614922233,38.300000000,38.310000000,1102,410,12,5,CAKE
2024-08-22T19:58:12.109421157Z,2024-08-22T19:58:12.109254021Z,1,2,2639,T,N,0,38.305000000,100,130,167136,615317863,38.300000000,38.310000000,1398,603,16,10,CAKE
2024-08-22T19:58:22.487302982Z,2024-08-22T19:58:22.487134831Z,1,2,2639,T,N,0,38.305000000,100,130,168151,616034106,38.300000000,38.310000000,1958,650,25,14,CAKE
2024-08-22T19:58:25.096218141Z,2024-08-22T19:58:25.096048079Z,1,2,2639,T,A,0,38.300000000,100,0,170062,616227527,38.300000000,38.310000000,1958,650,25,14,CAKE
2024-08-22T19:58:25.096218141Z,2024-08-22T19:58:25.096048079Z,1,2,2639,T,A,0,38.300000000,400,0,170062,616227528,38.300000000,38.310000000,1858,650,24,14,CAKE
